date,value,series
2023-01-17,4.18,US2Y
2023-01-17,3.53,US10Y
2023-01-17,19.36,VIX
2023-01-18,20.34,VIX
2023-01-18,4.06,US2Y
2023-01-18,3.37,US10Y
2023-01-19,4.09,US2Y
2023-01-19,3.39,US10Y
2023-01-19,20.52,VIX
2023-01-20,19.85,VIX
2023-01-20,3.48,US10Y
2023-01-20,4.14,US2Y
2023-01-23,19.81,VIX
2023-01-23,3.52,US10Y
2023-01-23,4.21,US2Y
2023-01-24,19.2,VIX
2023-01-24,3.46,US10Y
2023-01-24,4.12,US2Y
2023-01-25,19.08,VIX
2023-01-25,3.46,US10Y
2023-01-25,4.11,US2Y
2023-01-26,18.73,VIX
2023-01-26,3.49,US10Y
2023-01-26,4.17,US2Y
2023-01-27,3.52,US10Y
2023-01-27,18.51,VIX
2023-01-27,4.19,US2Y
2023-01-30,3.55,US10Y
2023-01-30,4.25,US2Y
2023-01-30,19.94,VIX
2023-01-31,19.4,VIX
2023-01-31,3.52,US10Y
2023-01-31,4.21,US2Y
2023-02-01,4.09,US2Y
2023-02-01,17.87,VIX
2023-02-01,3.39,US10Y
2023-02-02,18.73,VIX
2023-02-02,3.4,US10Y
2023-02-02,4.09,US2Y
2023-02-03,4.3,US2Y
2023-02-03,3.53,US10Y
2023-02-03,18.33,VIX
2023-02-06,3.63,US10Y
2023-02-06,19.43,VIX
2023-02-06,4.44,US2Y
2023-02-07,4.47,US2Y
2023-02-07,3.67,US10Y
2023-02-07,18.66,VIX
2023-02-08,4.45,US2Y
2023-02-08,19.63,VIX
2023-02-08,3.63,US10Y
2023-02-09,4.48,US2Y
2023-02-09,20.71,VIX
2023-02-09,3.67,US10Y
2023-02-10,20.53,VIX
2023-02-10,3.74,US10Y
2023-02-10,4.5,US2Y
2023-02-13,3.72,US10Y
2023-02-13,20.34,VIX
2023-02-13,4.52,US2Y
2023-02-14,4.6,US2Y
2023-02-14,3.77,US10Y
2023-02-14,18.91,VIX
2023-02-15,4.62,US2Y
2023-02-15,18.23,VIX
2023-02-15,3.81,US10Y
2023-02-16,4.62,US2Y
2023-02-16,20.17,VIX
2023-02-16,3.86,US10Y
2023-02-17,3.82,US10Y
2023-02-17,20.02,VIX
2023-02-17,4.6,US2Y
2023-02-20,21.23,VIX
2023-02-20,,US10Y
2023-02-20,,US2Y
2023-02-21,22.87,VIX
2023-02-21,4.67,US2Y
2023-02-21,3.95,US10Y
2023-02-22,4.66,US2Y
2023-02-22,22.29,VIX
2023-02-22,3.93,US10Y
2023-02-23,4.66,US2Y
2023-02-23,21.14,VIX
2023-02-23,3.88,US10Y
2023-02-24,3.95,US10Y
2023-02-24,21.67,VIX
2023-02-24,4.78,US2Y
2023-02-27,20.95,VIX
2023-02-27,4.78,US2Y
2023-02-27,3.92,US10Y
2023-02-28,4.81,US2Y
2023-02-28,3.92,US10Y
2023-02-28,20.7,VIX
2023-03-01,20.58,VIX
2023-03-01,4.01,US10Y
2023-03-01,4.89,US2Y
2023-03-02,4.08,US10Y
2023-03-02,4.89,US2Y
2023-03-02,19.59,VIX
2023-03-03,18.49,VIX
2023-03-03,4.86,US2Y
2023-03-03,3.97,US10Y
2023-03-06,18.61,VIX
2023-03-06,4.89,US2Y
2023-03-06,3.98,US10Y
2023-03-07,5.0,US2Y
2023-03-07,3.97,US10Y
2023-03-07,19.59,VIX
2023-03-08,19.11,VIX
2023-03-08,3.98,US10Y
2023-03-08,5.05,US2Y
2023-03-09,3.93,US10Y
2023-03-09,4.9,US2Y
2023-03-09,22.61,VIX
2023-03-10,3.7,US10Y
2023-03-10,4.6,US2Y
2023-03-10,24.8,VIX
2023-03-13,26.52,VIX
2023-03-13,4.03,US2Y
2023-03-13,3.55,US10Y
2023-03-14,3.64,US10Y
2023-03-14,4.2,US2Y
2023-03-14,23.73,VIX
2023-03-15,3.51,US10Y
2023-03-15,26.14,VIX
2023-03-15,3.93,US2Y
2023-03-16,22.99,VIX
2023-03-16,4.14,US2Y
2023-03-16,3.56,US10Y
2023-03-17,25.51,VIX
2023-03-17,3.81,US2Y
2023-03-17,3.39,US10Y
2023-03-20,24.15,VIX
2023-03-20,3.92,US2Y
2023-03-20,3.47,US10Y
2023-03-21,3.59,US10Y
2023-03-21,4.17,US2Y
2023-03-21,21.38,VIX
2023-03-22,3.48,US10Y
2023-03-22,22.26,VIX
2023-03-22,3.96,US2Y
2023-03-23,22.61,VIX
2023-03-23,3.38,US10Y
2023-03-23,3.76,US2Y
2023-03-24,3.76,US2Y
2023-03-24,21.74,VIX
2023-03-24,3.38,US10Y
2023-03-27,3.53,US10Y
2023-03-27,3.94,US2Y
2023-03-27,20.6,VIX
2023-03-28,3.55,US10Y
2023-03-28,4.02,US2Y
2023-03-28,19.97,VIX
2023-03-29,19.12,VIX
2023-03-29,3.57,US10Y
2023-03-29,4.08,US2Y
2023-03-30,19.02,VIX
2023-03-30,4.1,US2Y
2023-03-30,3.55,US10Y
2023-03-31,18.7,VIX
2023-03-31,4.06,US2Y
2023-03-31,3.48,US10Y
2023-04-03,18.55,VIX
2023-04-03,3.97,US2Y
2023-04-03,3.43,US10Y
2023-04-04,19.0,VIX
2023-04-04,3.84,US2Y
2023-04-04,3.35,US10Y
2023-04-05,3.3,US10Y
2023-04-05,19.08,VIX
2023-04-05,3.79,US2Y
2023-04-06,18.4,VIX
2023-04-06,3.82,US2Y
2023-04-06,3.3,US10Y
2023-04-07,3.39,US10Y
2023-04-07,3.97,US2Y
2023-04-07,,VIX
2023-04-10,4.0,US2Y
2023-04-10,18.97,VIX
2023-04-10,3.41,US10Y
2023-04-11,19.1,VIX
2023-04-11,4.03,US2Y
2023-04-11,3.43,US10Y
2023-04-12,3.41,US10Y
2023-04-12,19.09,VIX
2023-04-12,3.95,US2Y
2023-04-13,3.96,US2Y
2023-04-13,17.8,VIX
2023-04-13,3.45,US10Y
2023-04-14,4.08,US2Y
2023-04-14,3.52,US10Y
2023-04-14,17.07,VIX
2023-04-17,4.18,US2Y
2023-04-17,16.95,VIX
2023-04-17,3.6,US10Y
2023-04-18,4.19,US2Y
2023-04-18,16.83,VIX
2023-04-18,3.58,US10Y
2023-04-19,3.6,US10Y
2023-04-19,4.24,US2Y
2023-04-19,16.46,VIX
2023-04-20,4.14,US2Y
2023-04-20,3.54,US10Y
2023-04-20,17.17,VIX
2023-04-21,4.17,US2Y
2023-04-21,3.57,US10Y
2023-04-21,16.77,VIX
2023-04-24,3.52,US10Y
2023-04-24,4.12,US2Y
2023-04-24,16.89,VIX
2023-04-25,3.4,US10Y
2023-04-25,3.86,US2Y
2023-04-25,18.76,VIX
2023-04-26,3.43,US10Y
2023-04-26,18.84,VIX
2023-04-26,3.9,US2Y
2023-04-27,3.53,US10Y
2023-04-27,4.07,US2Y
2023-04-27,17.03,VIX
2023-04-28,3.44,US10Y
2023-04-28,4.04,US2Y
2023-04-28,15.78,VIX
2023-05-01,4.14,US2Y
2023-05-01,16.08,VIX
2023-05-01,3.59,US10Y
2023-05-02,17.78,VIX
2023-05-02,3.44,US10Y
2023-05-02,3.97,US2Y
2023-05-03,3.89,US2Y
2023-05-03,18.34,VIX
2023-05-03,3.38,US10Y
2023-05-04,3.75,US2Y
2023-05-04,3.37,US10Y
2023-05-04,20.09,VIX
2023-05-05,3.92,US2Y
2023-05-05,3.44,US10Y
2023-05-05,17.19,VIX
2023-05-08,16.98,VIX
2023-05-08,4.0,US2Y
2023-05-08,3.52,US10Y
2023-05-09,3.53,US10Y
2023-05-09,17.71,VIX
2023-05-09,4.01,US2Y
2023-05-10,3.43,US10Y
2023-05-10,16.94,VIX
2023-05-10,3.9,US2Y
2023-05-11,3.39,US10Y
2023-05-11,16.93,VIX
2023-05-11,3.89,US2Y
2023-05-12,17.03,VIX
2023-05-12,3.98,US2Y
2023-05-12,3.46,US10Y
2023-05-15,3.99,US2Y
2023-05-15,3.5,US10Y
2023-05-15,17.12,VIX
2023-05-16,4.06,US2Y
2023-05-16,3.54,US10Y
2023-05-16,17.99,VIX
2023-05-17,3.57,US10Y
2023-05-17,4.12,US2Y
2023-05-17,16.87,VIX
2023-05-18,16.05,VIX
2023-05-18,4.24,US2Y
2023-05-18,3.65,US10Y
2023-05-19,3.7,US10Y
2023-05-19,4.28,US2Y
2023-05-19,16.81,VIX
2023-05-22,3.72,US10Y
2023-05-22,4.29,US2Y
2023-05-22,17.21,VIX
2023-05-23,3.7,US10Y
2023-05-23,4.26,US2Y
2023-05-23,18.53,VIX
2023-05-24,20.03,VIX
2023-05-24,4.31,US2Y
2023-05-24,3.73,US10Y
2023-05-25,4.5,US2Y
2023-05-25,3.83,US10Y
2023-05-25,19.14,VIX
2023-05-26,4.54,US2Y
2023-05-26,17.95,VIX
2023-05-26,3.8,US10Y
2023-05-29,,US10Y
2023-05-29,17.46,VIX
2023-05-29,,US2Y
2023-05-30,17.46,VIX
2023-05-30,4.46,US2Y
2023-05-30,3.69,US10Y
2023-05-31,4.4,US2Y
2023-05-31,17.94,VIX
2023-05-31,3.64,US10Y
2023-06-01,4.33,US2Y
2023-06-01,3.61,US10Y
2023-06-01,15.65,VIX
2023-06-02,14.6,VIX
2023-06-02,3.69,US10Y
2023-06-02,4.5,US2Y
2023-06-05,4.46,US2Y
2023-06-05,14.73,VIX
2023-06-05,3.69,US10Y
2023-06-06,3.7,US10Y
2023-06-06,13.96,VIX
2023-06-06,4.51,US2Y
2023-06-07,13.94,VIX
2023-06-07,4.56,US2Y
2023-06-07,3.79,US10Y
2023-06-08,13.65,VIX
2023-06-08,4.52,US2Y
2023-06-08,3.73,US10Y
2023-06-09,3.75,US10Y
2023-06-09,13.83,VIX
2023-06-09,4.59,US2Y
2023-06-12,3.73,US10Y
2023-06-12,15.01,VIX
2023-06-12,4.55,US2Y
2023-06-13,14.61,VIX
2023-06-13,3.84,US10Y
2023-06-13,4.67,US2Y
2023-06-14,3.83,US10Y
2023-06-14,13.88,VIX
2023-06-14,4.74,US2Y
2023-06-15,3.72,US10Y
2023-06-15,14.5,VIX
2023-06-15,4.62,US2Y
2023-06-16,13.54,VIX
2023-06-16,4.7,US2Y
2023-06-16,3.77,US10Y
2023-06-19,14.19,VIX
2023-06-19,,US10Y
2023-06-19,,US2Y
2023-06-20,13.88,VIX
2023-06-20,3.74,US10Y
2023-06-20,4.68,US2Y
2023-06-21,3.72,US10Y
2023-06-21,13.2,VIX
2023-06-21,4.68,US2Y
2023-06-22,4.77,US2Y
2023-06-22,12.91,VIX
2023-06-22,3.8,US10Y
2023-06-23,13.44,VIX
2023-06-23,4.71,US2Y
2023-06-23,3.74,US10Y
2023-06-26,3.72,US10Y
2023-06-26,4.65,US2Y
2023-06-26,14.25,VIX
2023-06-27,4.74,US2Y
2023-06-27,3.77,US10Y
2023-06-27,13.74,VIX
2023-06-28,4.71,US2Y
2023-06-28,13.43,VIX
2023-06-28,3.71,US10Y
2023-06-29,4.87,US2Y
2023-06-29,3.85,US10Y
2023-06-29,13.54,VIX
2023-06-30,4.87,US2Y
2023-06-30,13.59,VIX
2023-06-30,3.81,US10Y
2023-07-03,3.86,US10Y
2023-07-03,4.94,US2Y
2023-07-03,13.57,VIX
2023-07-04,,US2Y
2023-07-04,,US10Y
2023-07-04,13.7,VIX
2023-07-05,3.95,US10Y
2023-07-05,14.18,VIX
2023-07-05,4.94,US2Y
2023-07-06,4.99,US2Y
2023-07-06,15.44,VIX
2023-07-06,4.05,US10Y
2023-07-07,14.83,VIX
2023-07-07,4.94,US2Y
2023-07-07,4.06,US10Y
2023-07-10,4.85,US2Y
2023-07-10,4.01,US10Y
2023-07-10,15.07,VIX
2023-07-11,3.99,US10Y
2023-07-11,4.88,US2Y
2023-07-11,14.84,VIX
2023-07-12,13.54,VIX
2023-07-12,4.72,US2Y
2023-07-12,3.86,US10Y
2023-07-13,3.76,US10Y
2023-07-13,4.59,US2Y
2023-07-13,13.61,VIX
2023-07-14,4.74,US2Y
2023-07-14,13.34,VIX
2023-07-14,3.83,US10Y
2023-07-17,3.81,US10Y
2023-07-17,4.74,US2Y
2023-07-17,13.48,VIX
2023-07-18,4.74,US2Y
2023-07-18,13.3,VIX
2023-07-18,3.8,US10Y
2023-07-19,13.76,VIX
2023-07-19,3.75,US10Y
2023-07-19,4.74,US2Y
2023-07-20,13.99,VIX
2023-07-20,4.8,US2Y
2023-07-20,3.85,US10Y
2023-07-21,13.6,VIX
2023-07-21,4.82,US2Y
2023-07-21,3.84,US10Y
2023-07-24,4.81,US2Y
2023-07-24,3.86,US10Y
2023-07-24,13.91,VIX
2023-07-25,3.91,US10Y
2023-07-25,13.86,VIX
2023-07-25,4.85,US2Y
2023-07-26,3.86,US10Y
2023-07-26,4.82,US2Y
2023-07-26,13.19,VIX
2023-07-27,4.91,US2Y
2023-07-27,14.41,VIX
2023-07-27,4.01,US10Y
2023-07-28,4.87,US2Y
2023-07-28,3.96,US10Y
2023-07-28,13.33,VIX
2023-07-31,3.97,US10Y
2023-07-31,13.63,VIX
2023-07-31,4.88,US2Y
2023-08-01,4.05,US10Y
2023-08-01,13.93,VIX
2023-08-01,4.92,US2Y
2023-08-02,4.08,US10Y
2023-08-02,4.88,US2Y
2023-08-02,16.09,VIX
2023-08-03,15.92,VIX
2023-08-03,4.2,US10Y
2023-08-03,4.9,US2Y
2023-08-04,4.05,US10Y
2023-08-04,17.1,VIX
2023-08-04,4.78,US2Y
2023-08-07,15.77,VIX
2023-08-07,4.76,US2Y
2023-08-07,4.09,US10Y
2023-08-08,4.74,US2Y
2023-08-08,4.02,US10Y
2023-08-08,15.99,VIX
2023-08-09,15.96,VIX
2023-08-09,4.79,US2Y
2023-08-09,4.0,US10Y
2023-08-10,15.85,VIX
2023-08-10,4.82,US2Y
2023-08-10,4.09,US10Y
2023-08-11,14.84,VIX
2023-08-11,4.89,US2Y
2023-08-11,4.16,US10Y
2023-08-14,14.82,VIX
2023-08-14,4.96,US2Y
2023-08-14,4.19,US10Y
2023-08-15,4.92,US2Y
2023-08-15,4.21,US10Y
2023-08-15,16.46,VIX
2023-08-16,4.97,US2Y
2023-08-16,16.78,VIX
2023-08-16,4.28,US10Y
2023-08-17,17.89,VIX
2023-08-17,4.3,US10Y
2023-08-17,4.94,US2Y
2023-08-18,17.3,VIX
2023-08-18,4.92,US2Y
2023-08-18,4.26,US10Y
2023-08-21,4.97,US2Y
2023-08-21,17.13,VIX
2023-08-21,4.34,US10Y
2023-08-22,4.34,US10Y
2023-08-22,5.02,US2Y
2023-08-22,16.97,VIX
2023-08-23,4.19,US10Y
2023-08-23,15.98,VIX
2023-08-23,4.95,US2Y
2023-08-24,17.2,VIX
2023-08-24,4.98,US2Y
2023-08-24,4.23,US10Y
2023-08-25,5.03,US2Y
2023-08-25,15.68,VIX
2023-08-25,4.25,US10Y
2023-08-28,15.08,VIX
2023-08-28,4.2,US10Y
2023-08-28,4.98,US2Y
2023-08-29,4.12,US10Y
2023-08-29,4.87,US2Y
2023-08-29,14.45,VIX
2023-08-30,13.88,VIX
2023-08-30,4.9,US2Y
2023-08-30,4.12,US10Y
2023-08-31,13.57,VIX
2023-08-31,4.09,US10Y
2023-08-31,4.85,US2Y
2023-09-01,4.87,US2Y
2023-09-01,13.09,VIX
2023-09-01,4.18,US10Y
2023-09-04,,US10Y
2023-09-04,,US2Y
2023-09-04,13.82,VIX
2023-09-05,4.27,US10Y
2023-09-05,4.94,US2Y
2023-09-05,14.01,VIX
2023-09-06,4.3,US10Y
2023-09-06,5.01,US2Y
2023-09-06,14.45,VIX
2023-09-07,4.94,US2Y
2023-09-07,14.4,VIX
2023-09-07,4.27,US10Y
2023-09-08,13.84,VIX
2023-09-08,4.26,US10Y
2023-09-08,4.98,US2Y
2023-09-11,13.8,VIX
2023-09-11,4.29,US10Y
2023-09-11,4.97,US2Y
2023-09-12,4.27,US10Y
2023-09-12,4.98,US2Y
2023-09-12,14.23,VIX
2023-09-13,13.48,VIX
2023-09-13,4.25,US10Y
2023-09-13,4.96,US2Y
2023-09-14,5.0,US2Y
2023-09-14,4.29,US10Y
2023-09-14,12.82,VIX
2023-09-15,4.33,US10Y
2023-09-15,13.79,VIX
2023-09-15,5.02,US2Y
2023-09-18,5.05,US2Y
2023-09-18,4.32,US10Y
2023-09-18,14.0,VIX
2023-09-19,5.08,US2Y
2023-09-19,14.11,VIX
2023-09-19,4.37,US10Y
2023-09-20,15.14,VIX
2023-09-20,5.12,US2Y
2023-09-20,4.35,US10Y
2023-09-21,4.49,US10Y
2023-09-21,5.12,US2Y
2023-09-21,17.54,VIX
2023-09-22,4.44,US10Y
2023-09-22,17.2,VIX
2023-09-22,5.1,US2Y
2023-09-25,16.9,VIX
2023-09-25,4.55,US10Y
2023-09-25,5.09,US2Y
2023-09-26,4.56,US10Y
2023-09-26,5.04,US2Y
2023-09-26,18.94,VIX
2023-09-27,5.1,US2Y
2023-09-27,4.61,US10Y
2023-09-27,18.22,VIX
2023-09-28,5.04,US2Y
2023-09-28,4.59,US10Y
2023-09-28,17.34,VIX
2023-09-29,5.03,US2Y
2023-09-29,4.59,US10Y
2023-09-29,17.52,VIX
2023-10-02,17.61,VIX
2023-10-02,4.69,US10Y
2023-10-02,5.12,US2Y
2023-10-03,4.81,US10Y
2023-10-03,19.78,VIX
2023-10-03,5.15,US2Y
2023-10-04,18.58,VIX
2023-10-04,5.05,US2Y
2023-10-04,4.73,US10Y
2023-10-05,5.03,US2Y
2023-10-05,18.49,VIX
2023-10-05,4.72,US10Y
2023-10-06,5.08,US2Y
2023-10-06,17.45,VIX
2023-10-06,4.78,US10Y
2023-10-09,,US10Y
2023-10-09,17.7,VIX
2023-10-09,,US2Y
2023-10-10,17.03,VIX
2023-10-10,4.96,US2Y
2023-10-10,4.66,US10Y
2023-10-11,4.58,US10Y
2023-10-11,4.99,US2Y
2023-10-11,16.09,VIX
2023-10-12,5.06,US2Y
2023-10-12,16.69,VIX
2023-10-12,4.7,US10Y
2023-10-13,19.32,VIX
2023-10-13,4.63,US10Y
2023-10-13,5.04,US2Y
2023-10-16,17.21,VIX
2023-10-16,4.71,US10Y
2023-10-16,5.09,US2Y
2023-10-17,4.83,US10Y
2023-10-17,5.19,US2Y
2023-10-17,17.88,VIX
2023-10-18,19.22,VIX
2023-10-18,4.91,US10Y
2023-10-18,5.19,US2Y
2023-10-19,5.14,US2Y
2023-10-19,4.98,US10Y
2023-10-19,21.4,VIX
2023-10-20,21.71,VIX
2023-10-20,5.07,US2Y
2023-10-20,4.93,US10Y
2023-10-23,20.37,VIX
2023-10-23,5.05,US2Y
2023-10-23,4.86,US10Y
2023-10-24,18.97,VIX
2023-10-24,5.02,US2Y
2023-10-24,4.83,US10Y
2023-10-25,5.08,US2Y
2023-10-25,4.95,US10Y
2023-10-25,20.19,VIX
2023-10-26,4.86,US10Y
2023-10-26,20.68,VIX
2023-10-26,5.02,US2Y
2023-10-27,21.27,VIX
2023-10-27,4.99,US2Y
2023-10-27,4.84,US10Y
2023-10-30,5.03,US2Y
2023-10-30,19.75,VIX
2023-10-30,4.88,US10Y
2023-10-31,5.07,US2Y
2023-10-31,18.14,VIX
2023-10-31,4.88,US10Y
2023-11-01,16.87,VIX
2023-11-01,4.95,US2Y
2023-11-01,4.77,US10Y
2023-11-02,4.67,US10Y
2023-11-02,4.98,US2Y
2023-11-02,15.66,VIX
2023-11-03,4.83,US2Y
2023-11-03,14.91,VIX
2023-11-03,4.57,US10Y
2023-11-06,4.67,US10Y
2023-11-06,4.93,US2Y
2023-11-06,14.89,VIX
2023-11-07,14.81,VIX
2023-11-07,4.58,US10Y
2023-11-07,4.91,US2Y
2023-11-08,14.45,VIX
2023-11-08,4.49,US10Y
2023-11-08,4.93,US2Y
2023-11-09,4.62,US10Y
2023-11-09,15.29,VIX
2023-11-09,5.03,US2Y
2023-11-10,5.04,US2Y
2023-11-10,4.61,US10Y
2023-11-10,14.17,VIX
2023-11-13,4.63,US10Y
2023-11-13,14.76,VIX
2023-11-13,5.02,US2Y
2023-11-14,4.44,US10Y
2023-11-14,4.8,US2Y
2023-11-14,14.16,VIX
2023-11-15,4.53,US10Y
2023-11-15,4.9,US2Y
2023-11-15,14.18,VIX
2023-11-16,14.32,VIX
2023-11-16,4.83,US2Y
2023-11-16,4.45,US10Y
2023-11-17,4.44,US10Y
2023-11-17,13.8,VIX
2023-11-17,4.88,US2Y
2023-11-20,4.89,US2Y
2023-11-20,4.42,US10Y
2023-11-20,13.41,VIX
2023-11-21,4.41,US10Y
2023-11-21,13.35,VIX
2023-11-21,4.86,US2Y
2023-11-22,12.85,VIX
2023-11-22,4.89,US2Y
2023-11-22,4.42,US10Y
2023-11-23,,US2Y
2023-11-23,12.8,VIX
2023-11-23,,US10Y
2023-11-24,12.46,VIX
2023-11-24,4.92,US2Y
2023-11-24,4.47,US10Y
2023-11-27,4.39,US10Y
2023-11-27,4.84,US2Y
2023-11-27,12.69,VIX
2023-11-28,4.34,US10Y
2023-11-28,4.73,US2Y
2023-11-28,12.69,VIX
2023-11-29,4.64,US2Y
2023-11-29,12.98,VIX
2023-11-29,4.27,US10Y
2023-11-30,12.92,VIX
2023-11-30,4.73,US2Y
2023-11-30,4.37,US10Y
2023-12-01,12.63,VIX
2023-12-01,4.22,US10Y
2023-12-01,4.56,US2Y
2023-12-04,13.08,VIX
2023-12-04,4.64,US2Y
2023-12-04,4.28,US10Y
2023-12-05,4.18,US10Y
2023-12-05,4.57,US2Y
2023-12-05,12.85,VIX
2023-12-06,4.12,US10Y
2023-12-06,12.97,VIX
2023-12-06,4.6,US2Y
2023-12-07,13.06,VIX
2023-12-07,4.14,US10Y
2023-12-07,4.58,US2Y
2023-12-08,4.23,US10Y
2023-12-08,4.71,US2Y
2023-12-08,12.35,VIX
2023-12-11,4.23,US10Y
2023-12-11,4.71,US2Y
2023-12-11,12.63,VIX
2023-12-12,4.2,US10Y
2023-12-12,4.73,US2Y
2023-12-12,12.07,VIX
2023-12-13,4.04,US10Y
2023-12-13,4.46,US2Y
2023-12-13,12.19,VIX
2023-12-14,3.92,US10Y
2023-12-14,4.37,US2Y
2023-12-14,12.48,VIX
2023-12-15,3.91,US10Y
2023-12-15,4.44,US2Y
2023-12-15,12.28,VIX
2023-12-18,12.56,VIX
2023-12-18,3.95,US10Y
2023-12-18,4.43,US2Y
2023-12-19,4.41,US2Y
2023-12-19,12.53,VIX
2023-12-19,3.93,US10Y
2023-12-20,13.67,VIX
2023-12-20,3.86,US10Y
2023-12-20,4.34,US2Y
2023-12-21,3.89,US10Y
2023-12-21,13.65,VIX
2023-12-21,4.33,US2Y
2023-12-22,3.9,US10Y
2023-12-22,13.03,VIX
2023-12-22,4.31,US2Y
2023-12-25,,VIX
2023-12-25,,US2Y
2023-12-25,,US10Y
2023-12-26,4.26,US2Y
2023-12-26,3.89,US10Y
2023-12-26,12.99,VIX
2023-12-27,12.43,VIX
2023-12-27,3.79,US10Y
2023-12-27,4.2,US2Y
2023-12-28,4.26,US2Y
2023-12-28,3.84,US10Y
2023-12-28,12.47,VIX
2023-12-29,3.88,US10Y
2023-12-29,4.23,US2Y
2023-12-29,12.45,VIX
2024-01-01,,US2Y
2024-01-01,,US10Y
2024-01-01,,VIX
2024-01-02,13.2,VIX
2024-01-02,4.33,US2Y
2024-01-02,3.95,US10Y
2024-01-03,14.04,VIX
2024-01-03,4.33,US2Y
2024-01-03,3.91,US10Y
2024-01-04,3.99,US10Y
2024-01-04,14.13,VIX
2024-01-04,4.38,US2Y
2024-01-05,4.4,US2Y
2024-01-05,4.05,US10Y
2024-01-05,13.35,VIX
2024-01-08,13.08,VIX
2024-01-08,4.36,US2Y
2024-01-08,4.01,US10Y
2024-01-09,12.76,VIX
2024-01-09,4.36,US2Y
2024-01-09,4.02,US10Y
2024-01-10,12.69,VIX
2024-01-10,4.04,US10Y
2024-01-10,4.37,US2Y
2024-01-11,12.44,VIX
2024-01-11,3.98,US10Y
2024-01-11,4.26,US2Y
2024-01-12,4.14,US2Y
2024-01-12,3.96,US10Y
2024-01-12,12.7,VIX
2024-01-15,,US10Y
2024-01-15,,US2Y
2024-01-15,13.25,VIX
2024-01-16,4.22,US2Y
2024-01-16,13.84,VIX
2024-01-16,4.07,US10Y
2024-01-17,4.1,US10Y
2024-01-17,4.34,US2Y
2024-01-17,14.79,VIX
2024-01-18,4.34,US2Y
2024-01-18,4.14,US10Y
2024-01-18,14.13,VIX
2024-01-19,13.3,VIX
2024-01-19,4.39,US2Y
2024-01-19,4.15,US10Y
2024-01-22,13.19,VIX
2024-01-22,4.11,US10Y
2024-01-22,4.37,US2Y
2024-01-23,4.14,US10Y
2024-01-23,4.31,US2Y
2024-01-23,12.55,VIX
2024-01-24,13.14,VIX
2024-01-24,4.18,US10Y
2024-01-24,4.34,US2Y
2024-01-25,4.14,US10Y
2024-01-25,4.28,US2Y
2024-01-25,13.45,VIX
2024-01-26,4.34,US2Y
2024-01-26,13.26,VIX
2024-01-26,4.15,US10Y
2024-01-29,4.08,US10Y
2024-01-29,4.29,US2Y
2024-01-29,13.6,VIX
2024-01-30,4.06,US10Y
2024-01-30,4.36,US2Y
2024-01-30,13.31,VIX
2024-01-31,3.99,US10Y
2024-01-31,14.35,VIX
2024-01-31,4.27,US2Y
2024-02-01,4.2,US2Y
2024-02-01,13.88,VIX
2024-02-01,3.87,US10Y
2024-02-02,4.03,US10Y
2024-02-02,4.36,US2Y
2024-02-02,13.85,VIX
2024-02-05,13.67,VIX
2024-02-05,4.17,US10Y
2024-02-05,4.46,US2Y
2024-02-06,4.09,US10Y
2024-02-06,4.39,US2Y
2024-02-06,13.06,VIX
2024-02-07,12.83,VIX
2024-02-07,4.41,US2Y
2024-02-07,4.09,US10Y
2024-02-08,4.46,US2Y
2024-02-08,12.79,VIX
2024-02-08,4.15,US10Y
2024-02-09,12.93,VIX
2024-02-09,4.17,US10Y
2024-02-09,4.48,US2Y
2024-02-12,4.46,US2Y
2024-02-12,13.93,VIX
2024-02-12,4.17,US10Y
2024-02-13,4.64,US2Y
2024-02-13,4.31,US10Y
2024-02-13,15.85,VIX
2024-02-14,4.56,US2Y
2024-02-14,14.38,VIX
2024-02-14,4.27,US10Y
2024-02-15,4.56,US2Y
2024-02-15,4.24,US10Y
2024-02-15,14.01,VIX
2024-02-16,4.3,US10Y
2024-02-16,4.64,US2Y
2024-02-16,14.24,VIX
2024-02-19,,US10Y
2024-02-19,,US2Y
2024-02-19,14.71,VIX
2024-02-20,4.27,US10Y
2024-02-20,4.59,US2Y
2024-02-20,15.42,VIX
2024-02-21,4.64,US2Y
2024-02-21,4.32,US10Y
2024-02-21,15.34,VIX
2024-02-22,14.54,VIX
2024-02-22,4.33,US10Y
2024-02-22,4.69,US2Y
2024-02-23,13.75,VIX
2024-02-23,4.26,US10Y
2024-02-23,4.67,US2Y
2024-02-26,13.74,VIX
2024-02-26,4.28,US10Y
2024-02-26,4.69,US2Y
2024-02-27,13.43,VIX
2024-02-27,4.7,US2Y
2024-02-27,4.31,US10Y
2024-02-28,13.84,VIX
2024-02-28,4.64,US2Y
2024-02-28,4.27,US10Y
2024-02-29,4.64,US2Y
2024-02-29,4.25,US10Y
2024-02-29,13.4,VIX
2024-03-01,4.54,US2Y
2024-03-01,4.19,US10Y
2024-03-01,13.11,VIX
2024-03-04,4.61,US2Y
2024-03-04,13.49,VIX
2024-03-04,4.22,US10Y
2024-03-05,4.54,US2Y
2024-03-05,4.13,US10Y
2024-03-05,14.46,VIX
2024-03-06,14.5,VIX
2024-03-06,4.55,US2Y
2024-03-06,4.11,US10Y
2024-03-07,4.09,US10Y
2024-03-07,4.5,US2Y
2024-03-07,14.44,VIX
2024-03-08,4.09,US10Y
2024-03-08,4.48,US2Y
2024-03-08,14.74,VIX
2024-03-11,4.51,US2Y
